Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
Op-4-HideElement-22,1,3216,3216,3216,0.00,0.000%,.31095,0.09,0.13,292.0
Op-6-ChangeTextureColor-48,1,117622,117622,117622,0.00,0.000%,.00850,0.00,0.00,292.0
Op-5-ShowElement-22,1,3157,3157,3157,0.00,0.000%,.31676,0.09,0.12,292.0
Op-7-ChangeTextureMaterial-48,1,3358,3358,3358,0.00,0.000%,.29780,0.08,0.11,292.0
Op-6-ChangeTextureColor-22,1,3180,3180,3180,0.00,0.000%,.31447,0.09,0.12,292.0
Op-8-GenerateAvatar-48,1,3231,3231,3231,0.00,0.000%,.30950,0.09,0.11,292.0
Workflow-User-48,1,1458687,1458687,1458687,0.00,0.000%,.00069,0.00,0.00,3366.0
Op-7-ChangeTextureMaterial-22,1,3192,3192,3192,0.00,0.000%,.31328,0.09,0.12,292.0
Op-8-GenerateAvatar-22,1,3166,3166,3166,0.00,0.000%,.31586,0.09,0.11,292.0
Workflow-User-22,1,1462126,1462126,1462126,0.00,0.000%,.00068,0.00,0.00,3366.0
Op-7-ChangeTextureMaterial-95,1,41480,41480,41480,0.00,0.000%,.02411,0.01,0.01,292.0
Op-8-GenerateAvatar-17,1,110535,110535,110535,0.00,0.000%,.00905,0.00,0.00,292.0
Workflow-User-17,1,1465420,1465420,1465420,0.00,0.000%,.00068,0.00,0.00,3366.0
Op-8-GenerateAvatar-95,1,3209,3209,3209,0.00,0.000%,.31162,0.09,0.11,292.0
Workflow-User-95,1,1464697,1464697,1464697,0.00,0.000%,.00068,0.00,0.00,3366.0
Op-4-HideElement-71,1,644526,644526,644526,0.00,0.000%,.00155,0.00,0.00,292.0
Op-4-HideElement-74,1,630522,630522,630522,0.00,0.000%,.00159,0.00,0.00,292.0
Op-5-ShowElement-71,1,3226,3226,3226,0.00,0.000%,.30998,0.09,0.11,292.0
Op-5-ShowElement-74,1,3259,3259,3259,0.00,0.000%,.30684,0.09,0.11,292.0
Op-6-ChangeTextureColor-71,1,3147,3147,3147,0.00,0.000%,.31776,0.09,0.12,292.0
Op-2-GetAnimations-25,1,1474919,1474919,1474919,0.00,0.000%,.00068,0.00,0.00,296.0
Op-8-GenerateAvatar-86,1,28913,28913,28913,0.00,0.000%,.03459,0.01,0.01,292.0
Workflow-User-86,1,1477410,1477410,1477410,0.00,0.000%,.00068,0.00,0.00,3366.0
Op-3-GetItems-25,1,3188,3188,3188,0.00,0.000%,.31368,0.40,0.05,1298.0
Op-7-ChangeTextureMaterial-71,1,6231,6231,6231,0.00,0.000%,.16049,0.05,0.06,292.0
Op-4-HideElement-25,1,3118,3118,3118,0.00,0.000%,.32072,0.09,0.13,292.0
Op-8-GenerateAvatar-71,1,3008,3008,3008,0.00,0.000%,.33245,0.09,0.12,292.0
Workflow-User-71,1,1483689,1483689,1483689,0.00,0.000%,.00067,0.00,0.00,3366.0
Op-5-ShowElement-25,1,3123,3123,3123,0.00,0.000%,.32020,0.09,0.12,292.0
Op-6-ChangeTextureColor-74,1,15342,15342,15342,0.00,0.000%,.06518,0.02,0.02,292.0
Op-6-ChangeTextureColor-25,1,3069,3069,3069,0.00,0.000%,.32584,0.09,0.12,292.0
Op-7-ChangeTextureMaterial-20,1,132194,132194,132194,0.00,0.000%,.00756,0.00,0.00,292.0
Op-7-ChangeTextureMaterial-25,1,2972,2972,2972,0.00,0.000%,.33647,0.10,0.13,292.0
Op-8-GenerateAvatar-67,1,104930,104930,104930,0.00,0.000%,.00953,0.00,0.00,292.0
Workflow-User-67,1,1494039,1494039,1494039,0.00,0.000%,.00067,0.00,0.00,3366.0
Op-8-GenerateAvatar-20,1,4406,4406,4406,0.00,0.000%,.22696,0.06,0.08,292.0
Workflow-User-20,1,1494739,1494739,1494739,0.00,0.000%,.00067,0.00,0.00,3366.0
Op-8-GenerateAvatar-25,1,4681,4681,4681,0.00,0.000%,.21363,0.06,0.08,292.0
Workflow-User-25,1,1495141,1495141,1495141,0.00,0.000%,.00067,0.00,0.00,3366.0
Op-7-ChangeTextureMaterial-93,1,182166,182166,182166,0.00,0.000%,.00549,0.00,0.00,292.0
Op-8-GenerateAvatar-62,1,55603,55603,55603,0.00,0.000%,.01798,0.01,0.01,292.0
Workflow-User-62,1,1498043,1498043,1498043,0.00,0.000%,.00067,0.00,0.00,3366.0
Op-8-GenerateAvatar-93,1,2981,2981,2981,0.00,0.000%,.33546,0.10,0.12,292.0
Workflow-User-93,1,1499896,1499896,1499896,0.00,0.000%,.00067,0.00,0.00,3366.0
Op-8-GenerateAvatar-99,1,175400,175400,175400,0.00,0.000%,.00570,0.00,0.00,292.0
Workflow-User-99,1,1500721,1500721,1500721,0.00,0.000%,.00067,0.00,0.00,3366.0
Op-8-GenerateAvatar-15,1,77338,77338,77338,0.00,0.000%,.01293,0.00,0.00,292.0
Workflow-User-15,1,1503716,1503716,1503716,0.00,0.000%,.00067,0.00,0.00,3366.0
Op-8-GenerateAvatar-33,1,688878,688878,688878,0.00,0.000%,.00145,0.00,0.00,292.0
Workflow-User-33,1,1504643,1504643,1504643,0.00,0.000%,.00066,0.00,0.00,3366.0
Op-7-ChangeTextureMaterial-74,1,19694,19694,19694,0.00,0.000%,.05078,0.01,0.02,292.0
Op-4-HideElement-68,1,121699,121699,121699,0.00,0.000%,.00822,0.00,0.00,292.0
Op-8-GenerateAvatar-35,1,207813,207813,207813,0.00,0.000%,.00481,0.00,0.00,292.0
Workflow-User-35,1,1509607,1509607,1509607,0.00,0.000%,.00066,0.00,0.00,3366.0
Op-5-ShowElement-68,1,2995,2995,2995,0.00,0.000%,.33389,0.10,0.12,292.0
Op-8-GenerateAvatar-74,1,6185,6185,6185,0.00,0.000%,.16168,0.05,0.06,292.0
Workflow-User-74,1,1512531,1512531,1512531,0.00,0.000%,.00066,0.00,0.00,3366.0
Op-6-ChangeTextureColor-68,1,2919,2919,2919,0.00,0.000%,.34258,0.10,0.13,292.0
Op-8-GenerateAvatar-6,1,461909,461909,461909,0.00,0.000%,.00216,0.00,0.00,292.0
Workflow-User-6,1,1516255,1516255,1516255,0.00,0.000%,.00066,0.00,0.00,3366.0
Op-7-ChangeTextureMaterial-68,1,2924,2924,2924,0.00,0.000%,.34200,0.10,0.13,292.0
Op-7-ChangeTextureMaterial-21,1,126402,126402,126402,0.00,0.000%,.00791,0.00,0.00,292.0
Op-8-GenerateAvatar-68,1,2874,2874,2874,0.00,0.000%,.34795,0.10,0.12,292.0
Workflow-User-68,1,1519142,1519142,1519142,0.00,0.000%,.00066,0.00,0.00,3366.0
Op-8-GenerateAvatar-21,1,2694,2694,2694,0.00,0.000%,.37120,0.11,0.13,292.0
Workflow-User-21,1,1521821,1521821,1521821,0.00,0.000%,.00066,0.00,0.00,3366.0
TOTAL,900,251291,2,1521821,412540.88,0.000%,.59132,0.43,0.31,748.0
